scope,variant,cohort,n_days,albedo,storage_fraction,delivered_water_l_m2,mean_daily_max_surface_c,mean_surface_c,mean_air_excess_k_h,mean_watering_effect_k_h,min_daily_watering_effect_k_h,max_daily_watering_effect_k_h,mean_daily_max_reduction_by_watering_k,mean_daily_mean_reduction_by_watering_k,mean_reflected_shortwave_mj_m2,mean_initial_surface_water_kg_m2,mean_initial_base_water_kg_m2,mean_final_surface_water_kg_m2,mean_final_base_water_kg_m2,mean_extra_evaporation_vs_no_water_kg_m2,mean_interaction_k_h,mean_absorbed_shortwave_j_m2,mean_downward_kg_m2,mean_drained_kg_m2,mean_evaporated_kg_m2,mean_ground_out_j_m2,mean_irrigation_kg_m2,mean_latent_out_j_m2,mean_net_longwave_j_m2,mean_rain_kg_m2,mean_runoff_kg_m2,mean_sensible_out_j_m2,mean_upward_kg_m2,mean_water_enthalpy_net_j_m2
sensitivity_common,base_heat_2,summer_zero_recorded_amount,33,0.3,0.5,2.975,48.34445485617521,33.90147796383265,133.89263650248404,4.66643518803219,1.1685703585502978,7.198253582349054,0.5202042829408813,0.1969604740827501,6.851909090909091,0.3827750429574786,2.295355268625845,0.3268838266415564,2.6925054169587046,0.15077998362724404,1.4626261021635085,15987787.878787875,2.789820459920703,2.3926703115873003,0.18640617490908756,2029594.8450165633,2.9750000000000143,456695.1285272645,-5842741.3308100905,0.0,0.054664581486148243,7503547.064648574,0.0,-17725.169121575338
sensitivity_common,base_heat_2,summer_zero_recorded_amount,33,0.3,1.0,5.95,47.872720067125115,33.72209203759081,129.63638349937017,8.922688191146042,1.1694691099001346,14.04964905809996,0.9919390719909784,0.37634640032458416,6.851909090909091,0.3827750429574786,2.295355268625845,0.5746393654673462,5.078603076296295,0.28858256311273583,2.739878787987974,15987787.878787875,5.179457547166292,2.396209739495501,0.32420875439457936,2003029.8929956313,5.950000000000029,794311.4482667195,-5732795.12166951,0.0,0.2544693759292924,7260176.48744188,0.0,261981.75104074975
sensitivity_common,base_heat_2,summer_zero_recorded_amount,33,0.5,0.0,0.0,43.287390048987504,32.142067152489716,93.03906982715718,0.0,0.0,0.0,0.0,0.0,11.419848484848485,0.3827750429574786,2.295355268625845,0.18430245051970484,1.8919452677419921,0.0,0.0,11419848.48484848,0.17404213278441102,0.5774021350429581,0.024480458278150853,1536636.7049386092,0.0,59977.12278146959,-4810539.339926151,0.0,0.0,5108746.599200621,4.9998624788498564e-05,-72943.39131205427
sensitivity_common,base_heat_2,summer_zero_recorded_amount,33,0.5,0.5,2.975,42.92519939067726,31.999162426298405,89.66620049932776,3.372869327829426,0.8197165040813132,5.272309797134,0.3621906583102409,0.1429047261913083,11.419848484848485,0.3827750429574786,2.295355268625845,0.333903606090742,2.7402571112216143,0.10715011412928921,2.756191962366271,11419848.48484848,2.837572165850297,2.3926703232539808,0.13163057240744006,1515474.5796965582,2.9750000000000143,322494.90239822806,-4725357.144228126,0.0,0.05466869860901587,4913460.189576837,0.0,2104.1838483890997
sensitivity_common,base_heat_2,summer_zero_recorded_amount,33,0.5,1.0,5.95,42.5908085640132,31.867659070052945,86.55999650001445,6.479073327142726,0.8188199352318577,10.361805258717922,0.6965814849743006,0.27440808243677206,11.419848484848485,0.3827750429574786,2.295355268625845,0.5865813758988958,5.159878684708261,0.20647504178101855,5.183493651991293,11419848.48484848,5.26073315701313,2.396209740930399,0.23095550005916943,1495377.3452590173,5.950000000000029,565840.9751449651,-4647830.849741485,0.0,0.2545050099863181,4735382.780674133,0.0,290420.41050363216
sensitivity_common,base_heat_2,summer_reported_rain,17,0.1,0.0,0.0,42.41327800584099,29.72841248382192,101.05043147957359,0.0,0.0,0.0,0.0,0.0,1.2312352941176472,2.5720542435151716,9.596468298091695,3.4786914071665302,14.095432730155396,0.0,0.0,11081117.647058824,6.265781330123745,1.766544834451165,0.12167489297475009,1170735.5107332391,0.0,298103.4877881377,-3719964.872541014,33.32352941176469,26.02970808862253,5776636.983405259,0.00027206360760323483,452086.2519037786
sensitivity_common,base_heat_2,summer_reported_rain,17,0.1,0.5,2.975,42.05730884935756,29.6219490478344,98.50188594342535,2.5485455361482314,0.003321443615917019,7.810973721581746,0.35596915648342825,0.10646343598751994,1.2312352941176472,2.5720542435151716,9.596468298091695,3.5525483827867803,14.960473931945794,0.07958493847323439,0.0,11081117.647058824,7.760079483057969,2.3960738492024953,0.20125983144798448,1155042.0497255733,2.9750000000000143,493086.58704756194,-3653796.3030201313,33.32352941176469,27.35669595798726,5631533.445790159,0.0,528387.6696374881
sensitivity_common,base_heat_2,summer_reported_rain,17,0.1,1.0,5.95,41.76308557365203,29.535193778274568,96.42257588019544,4.627855599378144,0.00638903151096315,15.2436171346028,0.6501924321889673,0.1932187055473524,1.2312352941176472,2.5720542435151716,9.596468298091695,3.638855778406877,16.13656661799222,0.14270451062375922,0.0,11081117.647058824,8.938065640487512,2.397967320585816,0.2643794035985093,1141953.1257417498,5.950000000000029,647729.5388163478,-3600361.184067224,33.32352941176469,29.00428283278715,5517849.566276499,0.0,653078.084789295
sensitivity_common,base_heat_2,summer_reported_rain,17,0.3,0.0,0.0,38.91867860836696,28.710616996366895,76.9925340674504,0.0,0.0,0.0,0.0,0.0,3.693705882352941,2.5720542435151716,9.596468298091695,3.481481534142518,14.115643108200205,0.0,0.0,8618647.058823533,6.285944392602062,1.766769582492277,0.0935040562098196,900535.8429617616,0.0,229084.937714058,-3127773.6853193385,33.32352941176469,26.034653672325557,4376575.934921898,0.0,470667.3378631706
sensitivity_common,base_heat_2,summer_reported_rain,17,0.3,0.5,2.975,38.652686857228105,28.6278857762379,75.01978304447142,1.9727510229789786,0.002791802836924262,5.950214095713079,0.2659917511388523,0.0827312201289943,3.693705882352941,2.5720542435151716,9.596468298091695,3.556613587315062,14.997602428262596,0.06040157834397014,0.5757945131692532,8618647.058823533,7.7972079854797505,2.396073855307455,0.15390563455378972,888164.7418768908,2.9750000000000143,377068.80465678487,-3078175.3380171442,33.32352941176469,27.362856447931406,4263971.523541227,0.0,553782.4125975212
