scope,variant,cohort,n_days,albedo,storage_fraction,delivered_water_l_m2,mean_daily_max_surface_c,mean_surface_c,mean_air_excess_k_h,mean_watering_effect_k_h,min_daily_watering_effect_k_h,max_daily_watering_effect_k_h,mean_daily_max_reduction_by_watering_k,mean_daily_mean_reduction_by_watering_k,mean_reflected_shortwave_mj_m2,mean_initial_surface_water_kg_m2,mean_initial_base_water_kg_m2,mean_final_surface_water_kg_m2,mean_final_base_water_kg_m2,mean_extra_evaporation_vs_no_water_kg_m2,mean_interaction_k_h,mean_absorbed_shortwave_j_m2,mean_downward_kg_m2,mean_drained_kg_m2,mean_evaporated_kg_m2,mean_ground_out_j_m2,mean_irrigation_kg_m2,mean_latent_out_j_m2,mean_net_longwave_j_m2,mean_rain_kg_m2,mean_runoff_kg_m2,mean_sensible_out_j_m2,mean_upward_kg_m2,mean_water_enthalpy_net_j_m2
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.35,2.0825,18.135814987953196,6.429337642566506,32.83284548620826,0.660965940377281,0.660965940377281,0.660965940377281,0.09937120941123467,0.01786603825753641,6.47,0.0,0.0,0.05303594955280559,2.4770518934419668e-05,0.012958992119968238,0.41375458773178764,6470000.0,2.0165050583272315,2.016480287808196,0.012958992119968238,1118425.0560912485,2.08250000000001,31749.530693922177,-4341721.839578157,0.0,0.0,788688.5417508939,0.0,2457.6328754513434
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.4,2.3800000000000003,18.120606945619073,6.426832100655346,32.735852224706576,0.7579592018789612,0.7579592018789612,0.7579592018789612,0.11457925174535788,0.020371580168696113,6.47,0.0,0.0,0.07271552839044647,3.3961895431484774e-05,0.014863219553634587,0.4733524914336158,6470000.0,2.292421252055908,2.292387290160298,0.014863219553634587,1119169.1987138484,2.379999999999991,36414.88790640475,-4340427.738054134,0.0,0.0,784724.3770298271,0.0,3859.8499509919934
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.45,2.6775,18.105356834922127,6.424337480627714,32.63894080464966,0.8548706219358806,0.8548706219358806,0.8548706219358806,0.12982936244230459,0.022866200196328457,6.47,0.0,0.0,0.10022762745175239,0.17217701868016888,0.01676278346785123,0.5326316376443287,6470000.0,2.5605095890803877,2.388332570399978,0.01676278346785123,1119960.6408743053,2.6774999999999958,41068.819496235505,-4339142.971244773,0.0,0.0,780785.1089196377,0.0,8100.929202607076
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.5,2.975,18.090067024152916,6.421839173653627,32.5420654315526,0.9517459950329368,0.9517459950329368,0.9517459950329368,0.14511917321151557,0.025364507170415607,6.47,0.0,0.0,0.12850240476865926,0.438369454726467,0.01865750324720946,0.5918150942533771,6470000.0,2.8278400919841435,2.3894706372573666,0.01865750324720946,1120744.9273764684,2.9750000000000143,45710.882955663175,-4337861.99350257,0.0,0.0,776856.6958996205,0.0,13634.008116966434
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.55,3.2725000000000004,18.074739281330853,6.419337630587251,32.44523693864815,1.0485744879373868,1.0485744879373868,1.0485744879373868,0.1604469160335782,0.027866050236791118,6.47,0.0,0.0,0.15679507463484998,0.7047582417385114,0.020547331132395232,0.6508979139591275,6470000.0,3.0951575942327456,2.3903993524939,0.020547331132395232,1121521.5793537437,3.2724999999999853,50340.96127436833,-4336584.816876988,0.0,0.0,772939.1836517251,0.0,19169.91872402752
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.6,3.57,18.059375052315637,6.416833368878308,32.358751316399456,1.1350601101860818,1.1350601101860818,1.1350601101860818,0.1758111450487938,0.030370311945734585,6.47,0.0,0.0,0.18510121633725035,0.9712943692347772,0.02243224516388332,0.720163162258217,6470000.0,3.3624665384988623,2.391172169263761,0.02243224516388332,1122290.8918425238,3.5700000000000123,54959.000651514114,-4335311.462092128,0.0,0.0,769032.6388381318,0.0,24708.079104201188
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.65,3.8675,18.043975557038056,6.414326848694038,32.272457384622435,1.221354041963103,1.221354041963103,1.221354041963103,0.19121064032637491,0.03287683213000481,6.47,0.0,0.0,0.21341786562750162,1.2379449779937568,0.024312240963231643,0.7894488498121177,6470000.0,3.6297698934092493,2.3918249154151554,0.024312240963231643,1123053.0798968226,3.867499999999988,59564.990359917516,-4334041.935074528,0.0,0.0,765137.0828793264,0.0,30248.09773053065
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.7,4.165,18.02854188778443,6.4118184890713765,32.186155747448225,1.3076556791373122,1.3076556791373122,1.3076556791373122,0.20664430957999969,0.03538519175266597,6.47,0.0,0.0,0.24174286106044143,1.5046861119674575,0.026187324246399454,0.8585460734494035,6470000.0,3.897069814693174,2.3923837027253754,0.026187324246399454,1123808.3141515579,4.16500000000002,64158.94440367866,-4332776.233477,0.0,0.0,761252.5118796094,0.0,35789.688057817555
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.75,4.4625,18.013075031613287,6.409308673950151,32.09985235782773,1.393959068757809,1.393959068757809,1.393959068757809,0.2221111657511443,0.03789500687389147,6.47,0.0,0.0,0.27007469455916,1.771501058748642,0.028057507978065218,0.927452383397906,6470000.0,4.16436779746276,2.3928667387137685,0.028057507978065218,1124556.729213354,4.462499999999989,68740.89454625979,-4331514.348701261,0.0,0.0,757378.9028083718,0.0,41332.64905822778
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.8,4.760000000000001,17.997575933861594,6.406797762239989,32.013552851016165,1.4802585755693727,1.4802585755693727,1.4802585755693727,0.23761026350283743,0.04040591858405307,6.47,0.0,0.0,0.29841209001258573,2.0383756790863,0.029922808146620575,0.9961655901278732,6470000.0,4.431665101840777,2.3932894227541293,0.029922808146620575,1125298.4464414632,4.759999999999982,73310.8799592204,-4330256.269825479,0.0,0.0,753516.2255081232,0.0,46876.81004335871
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.85,5.0575,17.982045472210974,6.404286085661249,31.92726242739692,1.566548999188619,1.566548999188619,1.566548999188619,0.2531407251534574,0.04291759516279381,6.47,0.0,0.0,0.3267541748092593,2.305300306843856,0.031783245219377226,1.0646838433067956,6470000.0,4.698962579971382,2.3936622731271835,0.031783245219377226,1126033.56467408,5.057500000000014,77868.95078747418,-4329001.982105487,0.0,0.0,749664.4381345422,0.0,52422.05320865856
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.9,5.355,17.96648448306908,6.401773953886743,31.840985981376463,1.652825445209075,1.652825445209075,1.652825445209075,0.26870171429535006,0.045429726937299186,6.47,0.0,0.0,0.3551003049903747,2.5722678106241883,0.033638842058694315,1.1330055360599403,6470000.0,4.966260852950918,2.3939930423264006,0.033638842058694315,1126762.1697607373,5.3549999999999915,82415.16304380105,-4327751.468760162,0.0,0.0,745823.4926202488,0.0,57968.29073390777
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,0.95,5.6525,17.950893791913387,6.3992616596351,31.75472824817879,1.739083178406748,1.739083178406748,1.739083178406748,0.28429240545104406,0.047942021188942086,6.47,0.0,0.0,0.383449864004679,2.8392713638441176,0.03548962201320918,1.2011291966163213,6470000.0,5.233560513982146,2.3942891501376953,0.03548962201320918,1127484.3454472565,5.652500000000034,86949.57393236252,-4326504.7127976455,0.0,0.0,741993.3402617633,0.0,63515.43839519314
baseline_all,baseline,winter_zero_recorded_amount,1,0.5,1.0,5.95,17.935274181905744,6.396749476040348,31.6684936608162,1.8253177657693378,1.8253177657693378,1.8253177657693378,0.2999120154586876,0.05045420478369422,6.47,0.0,0.0,0.4118024708881614,3.1063067503095563,0.03733561033817743,1.2690535872829685,6470000.0,5.500861918773679,2.3945551684637683,0.03733561033817743,1128200.1622307093,5.950000000000029,91472.24532853467,-4325261.695371953,0.0,0.0,738173.9267166327,0.0,69063.44288953206
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.0,0.0,54.1026186781638,35.69838771480364,181.46573286903165,0.0,0.0,0.0,0.0,0.0,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.159326872596479,1.6713649879648342,0.0,0.0,20287702.7027027,0.13956370570311635,0.5143558072103888,0.04346432956209998,2561528.872762594,0.0,106487.60742714493,-6954850.318748234,0.0,0.0,10412240.912187409,0.0009592023232031122,-73033.86455564179
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.05,0.29750000000000004,54.03197199065917,35.67319149062026,180.86535917133608,0.6003736976955762,0.1949101540634075,0.9395130884329319,0.07064668750462783,0.025196224183371255,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.1691853225868053,1.7178381193580103,0.019945374954015403,0.0,20287702.7027027,0.4067802162705066,0.7355788508728768,0.06340970451611538,2558605.4142121477,0.2974999999999989,155353.77606448272,-6938501.191671561,0.0,0.0,10376885.18451051,0.00047953783493371547,-72633.16122227091
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.1,0.5950000000000001,53.96183954628469,35.64820724307347,180.27014836894287,1.1955845000887932,0.388600740198882,1.8705272084954743,0.14077913187910812,0.050180471730164884,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.17867641765182393,1.7648178995431196,0.03968816577006048,0.0,20287702.7027027,0.6747417268561934,0.9568651848067258,0.08315249533216046,2555716.591150824,0.5949999999999978,203723.61356379307,-6922309.724196418,0.0,0.0,10341848.668635074,0.00017493430168691342,-72181.90727231838
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.15,0.8925,53.89167522576845,35.623274118046204,179.67615084396863,1.789582025063028,0.5823146539456303,2.7998721220149037,0.2109434523953472,0.07511359675742953,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.18782681615027463,1.812340974525887,0.059360272726164585,0.0,20287702.7027027,0.9432719999339862,1.17801960436943,0.10282460228826457,2552757.7170648673,0.8925000000000031,251920.27560624818,-6906172.261798808,0.0,0.0,10306904.913743097,2.7712834035235422e-05,-71796.17318290107
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.2,1.1900000000000002,53.818894251968345,35.5977106880416,179.06850144665768,2.3972314223739755,0.7821115785709623,3.7472343214060686,0.2837244261954568,0.10067702676203241,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.19712528352158862,1.8589010963280512,0.07940775939692399,0.0,20287702.7027027,1.2099972215176535,1.3982124169849997,0.12287208895902395,2548786.8099334384,1.1899999999999955,301036.6179496087,-6889671.578657131,0.0,0.00140111154021586,10271161.000589948,0.0,-72961.0238900733
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.25,1.4875,53.74655478987387,35.57204285145202,178.46010771113293,3.005625157898717,0.9859237483818504,4.715152073791899,0.3560638882899283,0.12634486335161382,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.20681099135673156,1.9001527051662004,0.09942714931898454,0.0,20287702.7027027,1.4701260033797312,1.617089590008967,0.14289147888108453,2543881.4815861383,1.4875000000000071,350084.12325865705,-6873174.1671732655,0.0,0.00906723192095476,10235518.790403567,0.0,-75884.57783091145
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.3,1.785,53.67469017194328,35.546577948396354,177.856067458591,3.6096654104406505,1.1886454087310057,5.678096013012436,0.42792850622051565,0.15180976640727953,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.21809902634567765,1.9484339363462204,0.11941778075341773,0.0,20287702.7027027,1.72850705918665,1.8271894146359002,0.16288211031551772,2539119.499461071,1.7850000000000061,399061.1702730184,-6856832.5156894615,0.0,0.016907509690649636,10200181.259857014,0.0,-77134.28760078312
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.35,2.0825,53.603946588432976,35.52148309685483,177.25869991101536,4.207032958016306,1.3902352277272172,6.626756148983134,0.498672089730824,0.17690461794880152,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.2316388854076717,2.003111797851324,0.13928800619780837,0.0,20287702.7027027,1.9846810944207869,2.0286855883648567,0.18275233575990832,2534917.6190323397,2.08250000000001,447743.22261177545,-6840726.891744462,0.0,0.02482338995013179,10165315.604294376,0.0,-75883.14769846313
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.4,2.3800000000000003,53.534752247760316,35.49668557665988,176.6669898026634,4.798743066368243,1.5610696896293916,7.563219096858575,0.5678664304034878,0.2017021381437583,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.2486685633639029,2.0625903374122108,0.15901748837873,0.0,20287702.7027027,2.237466469207956,2.2219924235911037,0.20248181794083,2531085.3486446696,2.379999999999991,496080.45395503344,-6824818.235498847,0.0,0.03277885502579151,10130840.69803039,0.0,-72528.81080224796
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.45,2.6775,53.466696720576564,35.472117205980744,176.0801940269088,5.385538842122849,1.5621925113696875,8.490008818871047,0.635921957587234,0.22627050882289,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.27089855959358833,2.147852465720931,0.17859272757549088,0.0,20287702.7027027,2.4851824413775456,2.3844462674519336,0.22205705713759089,2527425.6780212237,2.6774999999999958,544039.7899870976,-6809070.4860574305,0.0,0.04075764742975983,10096682.987221135,0.0,-64726.40180082743
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.5,2.975,53.39910564003792,35.44774109348403,175.49793288620148,5.967799982830164,1.5631438143497292,9.408860294163588,0.7035130381258831,0.2506466213196099,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.29606408163708264,2.384904591960308,0.1980031141900849,0.0,20287702.7027027,2.730112866690388,2.392324566525362,0.24146744375218487,2523809.0295125116,2.9750000000000143,591595.237192853,-6793463.679309624,0.0,0.04875131345885356,10062803.308931282,0.0,-37908.43680679288
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.55,3.2725000000000004,53.3319752408788,35.42355080025869,174.92011589183554,6.54561697719613,1.563979042606718,10.320199447354412,0.7706434372850007,0.27483691454494613,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.32128586517222124,2.6292571643812495,0.21724799530079325,0.0,20287702.7027027,2.975142440276015,2.3930015676900025,0.26071232486289325,2520211.4963703495,3.2724999999999853,638745.1959140885,-6777993.782223177,0.0,0.05675507522735197,10029194.0457766,0.0,-10159.496520128789
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.6,3.57,53.26559502637745,35.399544099645816,174.34668642687504,7.119046442156624,1.5647324043671347,11.224125522799085,0.8370236517863571,0.2988436151578213,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.34653548345840407,2.8738516244845465,0.2363296552200849,0.0,20287702.7027027,3.2203002605094,2.3935649278201536,0.27979398478218487,2516632.99678464,3.5700000000000123,685495.2627163529,-6762658.774067221,0.0,0.06476597678850665,9995851.522393698,0.0,17644.32276004384
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.65,3.8675,53.1996900343925,35.37571864824427,173.77774871468682,7.687984154344839,1.5654258964558778,12.120742736187026,0.902928643771294,0.322669066559361,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.3718106848587008,3.1186636503924987,0.2552504821598767,0.0,20287702.7027027,3.465588095536406,2.3940407369392442,0.29871481172197667,2513073.37585181,3.867499999999988,731851.2887188429,-6747456.5813303925,0.0,0.07278211342139322,9962771.927085856,0.0,45499.39622964729
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.7,4.165,53.13522235120893,35.352429359668,173.22168383685064,8.244049032181008,1.5660739091630944,13.010157396675737,0.9673963269548675,0.3459583551356319,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.39664187168442483,3.359229900898251,0.2737138152993298,0.0,20287702.7027027,3.7065616718275938,2.394448062724711,0.31717814486142976,2509564.005992546,4.16500000000002,777086.454910503,-6732609.273925409,0.0,0.08601401716506421,9930500.747405732,0.0,72883.71654832769
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.75,4.4625,53.07161234625855,35.32946794257375,172.6735460593124,8.792186809719228,1.5666871843535262,13.892477086566572,1.0310063319052527,0.3689197722298861,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.4212895825866721,3.598014873378181,0.2918954343143062,0.0,20287702.7027027,3.9456987731773365,2.394800191594562,0.33535976387640615,2506087.3469260796,4.462499999999989,821631.421497195,-6717985.068911474,0.0,0.1015475858980652,9898716.588140082,0.0,100085.28068621579
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.8,4.760000000000001,53.00842840172834,35.30667885874857,172.1297583090107,9.335974560020949,1.5672727692517583,14.76780815910007,1.0941902764354616,0.3917088560550706,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.4459526385938997,3.836906825655716,0.309925927789915,0.0,20287702.7027027,4.184898839206058,2.3951083053457474,0.353390257352015,2502629.5890902476,4.759999999999982,865806.1305124369,-6703485.856531079,0.0,0.11715397038650034,9867180.259383779,0.0,127324.06220839014
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.85,5.0575,52.94632834357819,35.284292581523076,171.5956305659552,9.870102303076457,1.5678362325227795,15.636256720709667,1.156290334585613,0.4140951332805532,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.4703983432641968,4.073679976876903,0.32762527376896344,0.0,20287702.7027027,4.421943771604564,2.395380086523069,0.37108960333106344,2499226.670727557,5.057500000000014,909169.5281611052,-6689259.66084771,0.0,0.13546398733868464,9836213.024287151,0.0,154360.52952144813
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.9,5.355,52.885834841598516,35.26249241531206,171.07557211873154,10.390160750300101,1.568381754694684,16.497927704034083,1.2167838365652794,0.4358952994915767,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.49443484524360826,4.306493066695255,0.34485115126390026,0.0,20287702.7027027,4.6549979776230375,2.3956212027231794,0.3883154808260002,2495908.199961434,5.3549999999999915,951372.9280237006,-6675423.610818943,0.0,0.15864740184583703,9806069.681786077,0.0,180996.37832178632
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,0.95,5.6525,52.826222492586275,35.24101615048441,170.56327557085194,10.90245729817971,1.5689125429672686,17.352923703241686,1.2763961855775219,0.457371564319221,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.5182916237551013,4.537549458456987,0.36180784277606404,0.0,20287702.7027027,4.886270204538657,2.395837037877076,0.40527217233816404,2492629.252994865,5.652500000000034,992916.8222285018,-6661806.547462473,0.0,0.1840617049066048,9776387.300364459,0.0,207455.48092913715
baseline_all,baseline,summer_zero_recorded_amount,37,0.1,1.0,5.95,52.77101042247043,35.2210207106605,170.08652224735133,11.37921062168033,1.5694306818365362,18.201346265187368,1.331608255693363,0.4773670041431337,2.2541891891891894,0.34139570553849113,2.0471162917957804,0.5406135116523899,4.753921416900724,0.3775503446493042,0.0,20287702.7027027,5.102836082003353,2.396030956898037,0.4210146742114042,2489536.5353552992,5.950000000000029,1031485.9518179402,-6649140.833033349,0.0,0.2269314376713758,9748864.613826972,0.0,232249.86062639524
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.0,0.0,48.60581450753167,33.79507460543727,136.78887145840272,0.0,0.0,0.0,0.0,0.0,6.762567567567568,0.34139570553849113,2.0471162917957804,0.16245605070491104,1.6795273783929023,0.0,0.0,15779324.324324321,0.14745105191649707,0.514676894102086,0.031851674133902594,2035770.9140998556,0.0,78036.60162806135,-5788750.145066471,0.0,0.0,7784538.139472394,0.0003630712168189329,-68730.20250060172
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.05,0.29750000000000004,48.554363807577346,33.775963193395334,136.3348972918743,0.45397416652839,0.15901861392479333,0.7079147338014593,0.05145069995432275,0.01911141204194038,6.762567567567568,0.34139570553849113,2.0471162917957804,0.17201429144352887,1.72753380536221,0.014766121629579292,0.146399531167187,15779324.324324321,0.420336210663852,0.7398461047645807,0.046617795763481885,2033662.272000538,0.2974999999999989,114213.59962053061,-5776820.355119592,0.0,0.0,7757735.391654988,7.259233237158333e-05,-67015.66272268064
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.1,0.5950000000000001,48.50403219372453,33.75698255234888,135.88400178513723,0.9048696732654633,0.31708856065342417,1.4106811234931342,0.10178231380713748,0.0380920530883925,6.762567567567568,0.34139570553849113,2.0471162917957804,0.1812147418066362,1.7760097420080596,0.02940805492859278,0.29071482682333205,15779324.324324321,0.6939212346693597,0.9650277844566393,0.06125972906249537,2031566.5464403122,0.5949999999999978,150086.33620311366,-5764986.798827777,0.0,0.0,7731134.337647109,0.0,-65267.096032865054
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.15,0.8925,48.453666669206456,33.73801566477214,135.43351749039977,1.3553539680029523,0.47518267450723073,2.1137402651178547,0.15214783832521173,0.057058940665131605,6.762567567567568,0.34139570553849113,2.0471162917957804,0.19049245406780238,1.824596720213423,0.04402176434400966,0.4342280570600751,15779324.324324321,0.9675298129927752,1.1900493845747198,0.07587343847791225,2029413.0260056837,0.8925000000000031,185889.92427088507,-5753177.399846672,0.0,0.0,7704571.120670665,0.0,-63558.21928802163
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.2,1.1900000000000002,48.40117888303397,33.71854050476957,134.97203980598997,1.8168316524127244,0.6380810105329005,2.8424530922067675,0.20463562449769077,0.07653410066769425,6.762567567567568,0.34139570553849113,2.0471162917957804,0.20014599603244906,1.8719826776194144,0.058942228533735784,0.5803997699612485,15779324.324324321,1.2390511725082578,1.4141847866842372,0.09079390266763837,2026449.5144903841,1.1899999999999955,222445.06153571405,-5741086.458651185,0.0,0.0014046343301381667,7677366.337429526,0.0,-63093.62549035563
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.25,1.4875,48.348915525829334,33.698959007555324,134.50990290622508,2.2789685521776355,0.8041200986216026,3.587812107104213,0.2568989817023306,0.09611559788194547,6.762567567567568,0.34139570553849113,2.0471162917957804,0.2102846347278337,1.9139429193506858,0.07387147203297043,0.7266566057210818,15779324.324324321,1.5038170295442534,1.6369904019890043,0.10572314616687302,2022730.4767420723,1.4875000000000071,259021.7081088389,-5728981.708769631,0.0,0.00907089509954146,7650212.639966918,0.0,-64126.09166735302
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.3,1.785,48.29691326825727,33.679529294926745,134.05086215638696,2.7380093020157625,0.9693065262210823,4.32980522698233,0.3089012392743924,0.11554531051052298,6.762567567567568,0.34139570553849113,2.0471162917957804,0.222120448772145,1.9646217614990942,0.0888058718200962,0.8716561084248882,15779324.324324321,1.7667065019656107,1.8492010322619903,0.12065754595399879,2019164.4493530868,1.7850000000000061,295610.98758729704,-5716987.929592368,0.0,0.01691120884674017,7623283.577788276,0.0,-63314.80057841971
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.35,2.0825,48.24539121419264,33.66036889706703,133.59609978559808,3.192771672804633,1.133614793349068,5.0623196615921415,0.36042329333903,0.1347057083702384,6.762567567567568,0.34139570553849113,2.0471162917957804,0.23637334494667828,2.020217491068159,0.10367554652252911,1.0142612852116741,15779324.324324321,2.0271680442830404,2.054066845010275,0.1355272206564317,2016054.7700804225,2.08250000000001,332041.6906082576,-5705160.171923034,0.0,0.024827095652344842,7596694.25900747,0.0,-60411.21084592032
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.4,2.3800000000000003,48.194196383178294,33.641415743896104,133.14500196754219,3.643869490860543,1.1747190136055394,5.786854714279002,0.4116181243533665,0.1536588615411664,6.762567567567568,0.34139570553849113,2.0471162917957804,0.254456036949575,2.0807564871749253,0.11846130810710295,1.1548735755076998,15779324.324324321,2.2838441295573224,2.250203934177747,0.15031298224100553,2013229.5622475601,2.379999999999991,368266.8064904636,-5693465.470786031,0.0,0.03278255679057482,7570376.197810283,0.0,-55566.76672024408
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.45,2.6775,48.14343364488119,33.622615235167196,132.69711907520585,4.091752383196867,1.1751222613629153,6.505059603353715,0.4623808626504759,0.17245937027007757,6.762567567567568,0.34139570553849113,2.0471162917957804,0.2781327931998173,2.1906780332683944,0.13314892537967424,1.293786458925981,15779324.324324321,2.535000972370363,2.391439230897275,0.16500059951357687,2010522.8945430303,2.6774999999999958,404251.46880826325,-5681875.08803785,0.0,0.0407613404547297,7544271.042589041,0.0,-43613.227628309345
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.5,2.975,48.09335997943001,33.60394182116341,132.25225291993462,4.536618538468084,1.1754085233517628,7.217378012274452,0.5124545281016571,0.19113278427385766,6.762567567567568,0.34139570553849113,2.0471162917957804,0.30393585251817423,2.4389167544163377,0.14772814189163216,1.4311814443620812,15779324.324324321,2.784125041435702,2.3923245788146223,0.17957981602553477,2007835.1375859939,2.9750000000000143,439970.54926256015,-5670375.310853184,0.0,0.04875499555909785,7518352.056165602,0.0,-14722.476586880515
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.55,3.2725000000000004,48.04356144022879,33.58539263260523,131.81035302622956,4.9785184321731695,1.1756164531289812,7.924452799775793,0.562253067302873,0.20968197283204174,6.762567567567568,0.34139570553849113,2.0471162917957804,0.3297633553239143,2.6874381106615215,0.1621985350550791,1.56709854502296,15779324.324324321,3.0333233956587002,2.393001576792432,0.19405020918898172,2005154.907260573,3.2724999999999853,475423.01251300523,-5658964.242381196,0.0,0.05675874536688427,7492615.647068198,0.0,14217.084510595925
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.6,3.57,47.99403639621817,33.56696653714417,131.3713822936222,5.417489164780502,1.1757699192824873,8.626638861920043,0.6117781113134921,0.2281080682931002,6.762567567567568,0.34139570553849113,2.0471162917957804,0.35561219481109735,2.93615220860084,0.17656135079763727,1.7015572773761212,15779324.324324321,3.2826008514529663,2.3935649346474355,0.20841302493153985,2002482.3409287361,3.5700000000000123,510611.9110822726,-5647640.776082826,0.0,0.06476963434289329,7467059.740946001,0.0,43194.15102307906
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.65,3.8675,47.94478279985754,33.54866229052156,130.93531889283094,5.853552565571767,1.1758842730015573,9.32398710441339,0.6610317076741233,0.24641231491570997,6.762567567567568,0.34139570553849113,2.0471162917957804,0.3814802358098076,3.1850356632019734,0.19081792359466687,1.8344315887730722,15779324.324324321,3.5319601139806247,2.394040742574006,0.22266959772856945,1999817.482949095,3.867499999999988,545540.5144349952,-5636403.754441558,0.0,0.0727857580194767,7441682.136180573,0.0,72205.46693387842
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.7,4.165,47.896544619725695,33.53075036148724,130.50866068278083,6.280210775621884,1.175969550260433,10.01655115341319,0.7092698878059693,0.2643242439500272,6.762567567567568,0.34139570553849113,2.0471162917957804,0.4068875310389513,3.429552677433277,0.20474719279352646,1.9638382565591244,15779324.324324321,3.7768844528929013,2.3944480672549955,0.23659886692742904,1997182.127187901,4.16500000000002,579667.2239722011,-5625416.791311152,0.0,0.08602485467922988,7416898.780726022,0.0,100716.80599548857
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.75,4.4625,47.84888827743153,33.51307255001914,130.08760424800454,6.701267210398167,1.1760332476304853,10.704386690181877,0.7569262301001372,0.2820020554181331,6.762567567567568,0.34139570553849113,2.0471162917957804,0.432101732092489,3.672220047654426,0.21847971368603405,2.0909195993210608,15779324.324324321,4.019903950992928,2.394800195133906,0.25033138781993663,1994564.464763668,4.462499999999989,613311.9001588448,-5614583.189459464,0.0,0.1015586346331211,7392465.200448069,0.0,129024.733467265
